# ion_class=Ca, nodes=325, copies_total=945
node_id,name,ion_class,copies,unique_ids
2517,83344_SlowCa-ID-1,Ca,8,83344_SlowCa-ID-1;124043_SlowCa-ID-1;138321_SlowCa-ID-1;150538_SlowCa-ID-1;187603_sca-ID-1;266844_SlowCa-ID-3;266844_SlowCa-ID-1;266844_SlowCa-ID-2
2583,143671_L_Ca-ID-1,Ca,3,143671_L_Ca-ID-1;183949_L_Ca-ID-1;217882_L_Ca-ID-1
2589,151825_ca_r-ID-1,Ca,1,151825_ca_r-ID-1
2592,151825_ca_h-ID-1,Ca,1,151825_ca_h-ID-1
2603,83344_it2-ID-1,Ca,9,83344_it2-ID-1;64195_caT-ID-1;108459_it2-ID-1;124043_it2-ID-1;138321_it2-ID-1;187603_it2-ID-1;266844_it2-ID-2;266844_it2-ID-3;266844_it2-ID-1
2647,17663_IT2-ID-1,Ca,1,17663_IT2-ID-1
2656,114685_HVA-ID-1,Ca,1,114685_HVA-ID-1
2683,154732_carF-ID-1,Ca,1,154732_carF-ID-1
2711,52034_cah-ID-1,Ca,1,52034_cah-ID-1
2722,19591_caleak-ID-1,Ca,1,19591_caleak-ID-1
2724,19591_CaHVA_chan-ID-1,Ca,1,19591_CaHVA_chan-ID-1
2740,123623_IL_gutnick-ID-1,Ca,1,123623_IL_gutnick-ID-1
2777,125385_sca-ID-1,Ca,1,125385_sca-ID-1
2781,125385_sit2-ID-1,Ca,1,125385_sit2-ID-1
2786,125378_ca12dZUy-ID-1,Ca,1,125378_ca12dZUy-ID-1
2792,83547_calcha-ID-1,Ca,1,83547_calcha-ID-1
2801,144526_CaT-ID-1,Ca,22,144526_CaT-ID-1;223955_CaT-ID-6;223955_CaT-ID-10;223955_CaT-ID-4;223955_CaT-ID-15;223955_CaT-ID-17;223955_CaT-ID-1;223955_CaT-ID-13;223955_CaT-ID-2;223955_CaT-ID-7;223955_CaT-ID-5;223955_CaT-ID-9;223955_CaT-ID-14;223955_CaT-ID-8;223955_CaT-ID-11;223955_CaT-ID-16;223955_CaT-ID-12;223955_CaT-ID-19;223955_CaT-ID-3;223955_CaT-ID-20;223955_CaT-ID-18;267355_CaT-ID-1
2805,144526_CaH-ID-1,Ca,22,144526_CaH-ID-1;223955_CaH-ID-14;223955_CaH-ID-6;223955_CaH-ID-4;223955_CaH-ID-8;223955_CaH-ID-17;223955_CaH-ID-16;223955_CaH-ID-2;223955_CaH-ID-20;223955_CaH-ID-1;223955_CaH-ID-19;223955_CaH-ID-15;223955_CaH-ID-13;223955_CaH-ID-9;223955_CaH-ID-12;223955_CaH-ID-18;223955_CaH-ID-3;223955_CaH-ID-5;223955_CaH-ID-10;223955_CaH-ID-7;223955_CaH-ID-11;267355_CaH-ID-1
2883,168310_calcb-ID-1,Ca,3,168310_calcb-ID-1;237595_calcb-ID-2;237595_calcb-ID-1
2891,168310_canin-ID-1,Ca,3,168310_canin-ID-1;237595_canin-ID-1;237595_canin-ID-2
2897,168310_calc-ID-1,Ca,3,168310_calc-ID-1;237595_calc-ID-1;237595_calc-ID-2
2952,39949_caL-ID-1,Ca,1,39949_caL-ID-1
2971,146026_SlowCa-ID-1,Ca,1,146026_SlowCa-ID-1
2980,144385_car-ID-1,Ca,3,144385_car-ID-1;116769_car-ID-1;231427_car-ID-1
3006,168148_ca-ID-1,Ca,1,168148_ca-ID-1
3012,112359_cachan-ID-1,Ca,1,112359_cachan-ID-1
3036,144385_ca-ID-1,Ca,1,144385_ca-ID-1
3052,53965_IT2-ID-1,Ca,1,53965_IT2-ID-1
3053,53965_IT2-ID-2,Ca,1,53965_IT2-ID-2
3054,53965_IT2-ID-3,Ca,1,53965_IT2-ID-3
3092,207695_CAn-ID-1,Ca,1,207695_CAn-ID-1
3105,124063_Rod_Ca-ID-1,Ca,1,124063_Rod_Ca-ID-1
3122,93321_cat-ID-1,Ca,1,93321_cat-ID-1
3124,93321_cas-ID-1,Ca,1,93321_cas-ID-1
3139,127507_newcachan-ID-1,Ca,3,127507_newcachan-ID-1;235320_newcachan-ID-1;244599_newcachan-ID-1
3144,143719_calH-ID-1,Ca,2,143719_calH-ID-1;147757_calH-ID-1
3157,19746_CA1CaG-ID-1,Ca,1,19746_CA1CaG-ID-1
3179,153196_ca-ID-1,Ca,1,153196_ca-ID-1
3184,108458_CaT-ID-1,Ca,5,108458_CaT-ID-1;140828_CaT-ID-1;146565_CaT-ID-1;225075_CaT-ID-1;231185_CaT-ID-1
3207,37819_IT-ID-1,Ca,3,37819_IT-ID-1;116862_IT-ID-1;267511_IT-ID-1
3226,37819_IT2-ID-1,Ca,3,37819_IT2-ID-1;116862_IT2-ID-1;267511_IT2-ID-1
3271,105385_cal_gp-ID-1,Ca,1,105385_cal_gp-ID-1
3279,105385_cap_gp-ID-1,Ca,2,105385_cap_gp-ID-1;122329_cap_gp-ID-1
3283,53569_CaT-ID-1,Ca,1,53569_CaT-ID-1
3284,53569_CaP-ID-1,Ca,1,53569_CaP-ID-1
3301,143100_CaH-ID-1,Ca,2,143100_CaH-ID-1;267669_CaH-ID-1
3338,181967_can3-ID-1,Ca,1,181967_can3-ID-1
3341,181967_cat3-ID-1,Ca,1,181967_cat3-ID-1
3343,181967_cat2-ID-1,Ca,1,181967_cat2-ID-1
3345,181967_cal1-ID-1,Ca,1,181967_cal1-ID-1
3346,181967_cal2-ID-1,Ca,1,181967_cal2-ID-1
3376,97863_is-ID-1,Ca,1,97863_is-ID-1
3384,98017_ICa-ID-1,Ca,1,98017_ICa-ID-1
3470,144490_calH-ID-1,Ca,1,144490_calH-ID-1
3473,144490_cat-ID-1,Ca,1,144490_cat-ID-1
3474,144490_somacar-ID-1,Ca,1,144490_somacar-ID-1
3477,144490_car-ID-1,Ca,1,144490_car-ID-1
3482,144490_car_mag-ID-1,Ca,1,144490_car_mag-ID-1
3487,144490_cal-ID-1,Ca,1,144490_cal-ID-1
3498,146565_ca-ID-1,Ca,1,146565_ca-ID-1
3511,144007_LGMD_CaL-ID-1,Ca,2,144007_LGMD_CaL-ID-1;144007_LGMD_CaL-ID-2
3533,140462_ICat1m3h-ID-1,Ca,1,140462_ICat1m3h-ID-1
3561,185332_CAn-ID-1,Ca,1,185332_CAn-ID-1
3565,139653_Ca_LVAst-ID-1,Ca,1,139653_Ca_LVAst-ID-1
3570,139653_Ca_HVA-ID-1,Ca,1,139653_Ca_HVA-ID-1
3586,113732_tchannel-ID-1,Ca,1,113732_tchannel-ID-1
3588,113732_catp-ID-1,Ca,1,113732_catp-ID-1
3638,3670_IT2-ID-1,Ca,1,3670_IT2-ID-1
3654,125857_cacurrent-ID-1,Ca,1,125857_cacurrent-ID-1
3672,19491_L_HVA_Ca-ID-1,Ca,2,19491_L_HVA_Ca-ID-1;147514_L_HVA_Ca-ID-1
3673,19491_N_Ca-ID-1,Ca,1,19491_N_Ca-ID-1
3674,19491_L_Ca-ID-1,Ca,1,19491_L_Ca-ID-1
3691,74298_CaT-ID-1,Ca,1,74298_CaT-ID-1
3693,74298_HVA-ID-1,Ca,1,74298_HVA-ID-1
3706,156733_GRANULE_CA-ID-1,Ca,1,156733_GRANULE_CA-ID-1
3853,144482_cat-ID-1,Ca,1,144482_cat-ID-1
3859,144482_ca-ID-1,Ca,1,144482_ca-ID-1
3865,144482_casoma-ID-1,Ca,1,144482_casoma-ID-1
3872,110560_calcium-ID-1,Ca,1,110560_calcium-ID-1
3930,150288_cadyn-ID-1,Ca,1,150288_cadyn-ID-1
3942,3800_ical-ID-1,Ca,1,3800_ical-ID-1
3972,53893_lva-ID-1,Ca,1,53893_lva-ID-1
3990,87473_cahi-ID-1,Ca,1,87473_cahi-ID-1
3999,155796_can-ID-1,Ca,1,155796_can-ID-1
4017,3807_cachlech-ID-1,Ca,1,3807_cachlech-ID-1
4027,150446_CaTraub1994-ID-1,Ca,1,150446_CaTraub1994-ID-1
4049,51196_grc_ca-ID-1,Ca,1,51196_grc_ca-ID-1
4068,116862_ntt-ID-1,Ca,2,116862_ntt-ID-1;136095_ntt-ID-1
4071,116862_IL3-ID-1,Ca,2,116862_IL3-ID-1;136095_IL3-ID-1
4073,116862_IL-ID-1,Ca,1,116862_IL-ID-1
4106,98005_cap_ch-ID-1,Ca,1,98005_cap_ch-ID-1
4109,98005_cal_ch-ID-1,Ca,1,98005_cal_ch-ID-1
4198,136095_IL-ID-1,Ca,1,136095_IL-ID-1
4204,140471_Ca-ID-1,Ca,1,140471_Ca-ID-1
4208,147461_iCaL-ID-1,Ca,1,147461_iCaL-ID-1
4221,18502_cachan-ID-1,Ca,1,18502_cachan-ID-1
4240,3808_it2-ID-1,Ca,1,3808_it2-ID-1
4266,126637_CaEcvode-ID-1,Ca,1,126637_CaEcvode-ID-1
4268,126637_CaT-ID-1,Ca,1,126637_CaT-ID-1
4274,126637_CaE-ID-1,Ca,1,126637_CaE-ID-1
4275,126637_CaP2-ID-1,Ca,1,126637_CaP2-ID-1
4285,126637_CaP2cvode-ID-1,Ca,1,126637_CaP2cvode-ID-1
4288,126637_CaTcvode-ID-1,Ca,1,126637_CaTcvode-ID-1
4291,3457_calrgc-ID-1,Ca,1,3457_calrgc-ID-1
4292,3457_canrgc-ID-1,Ca,1,3457_canrgc-ID-1
4296,230326_Ca_LVAst-ID-1,Ca,1,230326_Ca_LVAst-ID-1
4298,230326_Ca_HVA-ID-1,Ca,1,230326_Ca_HVA-ID-1
4333,232023_Golgi_Ca_HVA-ID-1,Ca,1,232023_Golgi_Ca_HVA-ID-1
4345,232023_GRANULE_CA-ID-1,Ca,1,232023_GRANULE_CA-ID-1
4397,20756_cal-ID-1,Ca,1,20756_cal-ID-1
4464,82849_hva-ID-1,Ca,1,82849_hva-ID-1
4478,112546_can2-ID-1,Ca,1,112546_can2-ID-1
4480,112546_cal2-ID-1,Ca,1,112546_cal2-ID-1
4528,151482_can2-ID-1,Ca,1,151482_can2-ID-1
4539,35358_cal-ID-1,Ca,1,35358_cal-ID-1
4567,84589_cat-ID-1,Ca,1,84589_cat-ID-1
4570,84589_car-ID-1,Ca,1,84589_car-ID-1
4578,84589_can-ID-1,Ca,1,84589_can-ID-1
4580,84589_cal-ID-1,Ca,1,84589_cal-ID-1
4585,141273_cat-ID-1,Ca,1,141273_cat-ID-1
4631,144502_stoca-ID-1,Ca,1,144502_stoca-ID-1
4657,117207_CaT-ID-1,Ca,1,117207_CaT-ID-1
4682,20212_calH-ID-2,Ca,1,20212_calH-ID-2
4685,20212_cat-ID-2,Ca,1,20212_cat-ID-2
4687,20212_it-ID-1,Ca,1,20212_it-ID-1
4688,20212_can2-ID-1,Ca,1,20212_can2-ID-1
4689,20212_My_cat-ID-1,Ca,1,20212_My_cat-ID-1
4693,20212_cachan-ID-1,Ca,1,20212_cachan-ID-1
4694,20212_Myca-ID-1,Ca,1,20212_Myca-ID-1
4706,20212_ourca_old-ID-1,Ca,1,20212_ourca_old-ID-1
4710,20212_My_can-ID-1,Ca,1,20212_My_can-ID-1
4711,20212_My_cal-ID-1,Ca,1,20212_My_cal-ID-1
4713,20212_canKev-ID-1,Ca,1,20212_canKev-ID-1
4715,20212_it1-ID-1,Ca,1,20212_it1-ID-1
4716,20212_cal-ID-2,Ca,1,20212_cal-ID-2
4806,150551_cat-ID-1,Ca,1,150551_cat-ID-1
4809,150551_caltype-ID-1,Ca,1,150551_caltype-ID-1
