# ion_class=Other, nodes=3216, copies_total=6527
node_id,name,ion_class,copies,unique_ids
2270,266814_cabalshell_stores-ID-1,Other,1,266814_cabalshell_stores-ID-1
2271,266814_NaMarkov-ID-1,Other,1,266814_NaMarkov-ID-1
2272,266814_cicr-ID-1,Other,1,266814_cicr-ID-1
2273,266814_CaN-ID-1,Other,1,266814_CaN-ID-1
2274,266814_NaMarkovFONLY-ID-1,Other,1,266814_NaMarkovFONLY-ID-1
2275,151685_cad-ID-1,Other,1,151685_cad-ID-1
2280,115356_Ca2Dyn-ID-1,Other,3,115356_Ca2Dyn-ID-1;125152_Ca2Dyn-ID-1;123927_Ca2Dyn-ID-1
2293,115356_CaDyn-ID-1,Other,3,115356_CaDyn-ID-1;125152_CaDyn-ID-1;123927_CaDyn-ID-1
2297,151443_lk-ID-1,Other,1,151443_lk-ID-1
2300,151443_Naf_No-ID-1,Other,1,151443_Naf_No-ID-1
2303,115357_intfire4r-ID-1,Other,1,115357_intfire4r-ID-1
2304,3785_couple5-ID-1,Other,1,3785_couple5-ID-1
2305,35358_passiv-ID-1,Other,2,35358_passiv-ID-1;9889_passiv-ID-1
2307,9889_nmda-ID-1,Other,1,9889_nmda-ID-1
2308,9889_GABALOW-ID-1,Other,1,9889_GABALOW-ID-1
2309,9889_gen-ID-1,Other,1,9889_gen-ID-1
2310,9889_ICAN_destexhe-ID-1,Other,1,9889_ICAN_destexhe-ID-1
2312,9889_GABAB1-ID-1,Other,1,9889_GABAB1-ID-1
2313,9889_AMPA-ID-1,Other,1,9889_AMPA-ID-1
2314,9889_rand-ID-1,Other,1,9889_rand-ID-1
2316,19366_Nmda-ID-1,Other,1,19366_Nmda-ID-1
2317,267599_ican-ID-1,Other,1,267599_ican-ID-1
2318,267599_ican_nov-ID-1,Other,1,267599_ican_nov-ID-1
2319,267599_cal4-ID-1,Other,2,267599_cal4-ID-1;267599_cal4-ID-2
2320,267599_icand-ID-1,Other,1,267599_icand-ID-1
2321,267599_ican-ID-2,Other,1,267599_ican-ID-2
2322,267599_ican_noND-ID-1,Other,1,267599_ican_noND-ID-1
2324,50997_modulate-ID-1,Other,1,50997_modulate-ID-1
2325,50997_caconc-ID-1,Other,1,50997_caconc-ID-1
2326,50997_rib_ufp-ID-1,Other,1,50997_rib_ufp-ID-1
2327,50997_capump-ID-1,Other,1,50997_capump-ID-1
2329,50997_ribbon_tiger-ID-1,Other,1,50997_ribbon_tiger-ID-1
2330,50997_casimple-ID-1,Other,1,50997_casimple-ID-1
2331,50997_vclmp-ID-1,Other,1,50997_vclmp-ID-1
2334,135902_gap-ID-1,Other,4,135902_gap-ID-1;135903_gap-ID-1;182134_gap-ID-1;230861_gap-ID-1
2338,135902_Exp2SynNMDA-ID-1,Other,4,135902_Exp2SynNMDA-ID-1;135903_Exp2SynNMDA-ID-1;182134_exp2synnmda-ID-1;230861_exp2synnmda-ID-1
2339,135902_Edrive-ID-1,Other,4,135902_Edrive-ID-1;135903_Edrive-ID-1;182134_edrive-ID-1;230861_edrive-ID-1
2340,135902_Exp2SynAMPApre-ID-1,Other,4,135902_Exp2SynAMPApre-ID-1;135903_Exp2SynAMPApre-ID-1;182134_exp2synampapre-ID-1;230861_exp2synampapre-ID-1
2343,135902_caolmw-ID-1,Other,4,135902_caolmw-ID-1;135903_caolmw-ID-1;182134_caolmw-ID-1;230861_caolmw-ID-1
2347,135902_fvpre-ID-1,Other,4,135902_fvpre-ID-1;135903_fvpre-ID-1;182134_fvpre-ID-1;230861_fvpre-ID-1
2348,135902_Exp2SynNMDApre-ID-1,Other,4,135902_Exp2SynNMDApre-ID-1;135903_Exp2SynNMDApre-ID-1;182134_exp2synnmdapre-ID-1;230861_exp2synnmdapre-ID-1
2349,135902_Exp2SynAMPA-ID-1,Other,4,135902_Exp2SynAMPA-ID-1;135903_Exp2SynAMPA-ID-1;182134_exp2synampa-ID-1;230861_exp2synampa-ID-1
2351,135902_halfgap-ID-1,Other,2,135902_halfgap-ID-1;135903_halfgap-ID-1
2352,135902_Exp2SynNMDAperm-ID-1,Other,4,135902_Exp2SynNMDAperm-ID-1;135903_Exp2SynNMDAperm-ID-1;182134_exp2synnmdaperm-ID-1;230861_exp2synnmdaperm-ID-1
2359,46839_Grc_sine-ID-1,Other,1,46839_Grc_sine-ID-1
2361,46839_Grc_lkg2-ID-1,Other,1,46839_Grc_lkg2-ID-1
2362,46839_grc_lkg1-ID-1,Other,1,46839_grc_lkg1-ID-1
2363,46839_grc_calc-ID-1,Other,1,46839_grc_calc-ID-1
2373,240116_fi-ID-1,Other,1,240116_fi-ID-1
2374,240116_gap-ID-1,Other,1,240116_gap-ID-1
2375,168591_fi_stdp-ID-1,Other,2,168591_fi_stdp-ID-1;240116_fi_stdp-ID-1
2376,240116_orn-ID-1,Other,1,240116_orn-ID-1
2377,240116_kdrmt-ID-1,Other,1,240116_kdrmt-ID-1
2378,240116_ampanmda-ID-1,Other,1,240116_ampanmda-ID-1
2379,240116_kamt-ID-1,Other,1,240116_kamt-ID-1
2380,240116_Gfluct-ID-1,Other,1,240116_Gfluct-ID-1
2381,151681_distrt-ID-1,Other,3,151681_distrt-ID-1;168591_distrt-ID-1;240116_distrt-ID-1
2382,240116_ks-ID-1,Other,1,240116_ks-ID-1
2383,137259_distr-ID-1,Other,1,137259_distr-ID-1
2384,223649_IT_huguenard-ID-1,Other,1,223649_IT_huguenard-ID-1
2386,223649_IL_gutnick-ID-1,Other,1,223649_IL_gutnick-ID-1
2387,223649_IM_cortex-ID-1,Other,1,223649_IM_cortex-ID-1
2389,223649_HH_traub-ID-2,Other,1,223649_HH_traub-ID-2
2393,223649_INaP-ID-1,Other,1,223649_INaP-ID-1
2394,223649_cadecay-ID-2,Other,2,223649_cadecay-ID-2;223649_cadecay-ID-1
2396,223649_nafast-ID-1,Other,1,223649_nafast-ID-1
2397,223649_kA-ID-1,Other,1,223649_kA-ID-1
2399,223649_kO-ID-2,Other,1,223649_kO-ID-2
2401,223649_INaP-ID-2,Other,1,223649_INaP-ID-2
2402,223649_kca3-ID-2,Other,1,223649_kca3-ID-2
2406,223649_Ih-ID-2,Other,1,223649_Ih-ID-2
2407,223649_lcafixed-ID-2,Other,1,223649_lcafixed-ID-2
2409,223649_sahpNE-ID-1,Other,1,223649_sahpNE-ID-1
2410,223649_sahp-ID-1,Other,1,223649_sahp-ID-1
2413,223649_cat-ID-1,Other,1,223649_cat-ID-1
2415,150288_function_TMonitor-ID-1,Other,3,150288_function_TMonitor-ID-1;223649_function_TMonitor-ID-1;247968_function_TMonitor-ID-1
2417,150288_capool-ID-1,Other,3,150288_capool-ID-1;223649_capool-ID-2;223649_capool-ID-1
2421,223649_leakDA-ID-1,Other,1,223649_leakDA-ID-1
2422,223649_na3DA-ID-1,Other,1,223649_na3DA-ID-1
2423,223649_nap-ID-1,Other,1,223649_nap-ID-1
2424,223649_currentclamp-ID-1,Other,2,223649_currentclamp-ID-1;223649_currentclamp-ID-2
2425,223649_na3-ID-1,Other,1,223649_na3-ID-1
2426,223649_kdrca1DA-ID-1,Other,1,223649_kdrca1DA-ID-1
2427,223649_h-ID-1,Other,1,223649_h-ID-1
2428,223649_kaprox-ID-1,Other,1,223649_kaprox-ID-1
2429,150288_leak-ID-1,Other,4,150288_leak-ID-1;223649_leak-ID-1;223649_leak-ID-2;247968_leak-ID-1
2430,223649_kdrca1-ID-1,Other,1,223649_kdrca1-ID-1
2431,150288_leakinter-ID-1,Other,3,150288_leakinter-ID-1;223649_leakinter-ID-1;247968_leakinter-ID-1
2432,223649_im-ID-1,Other,1,223649_im-ID-1
2433,223649_cadyn-ID-1,Other,1,223649_cadyn-ID-1
2434,223649_sahpNE-ID-2,Other,2,223649_sahpNE-ID-2;247968_sahpNE-ID-1
2435,223649_sahp-ID-2,Other,2,223649_sahp-ID-2;247968_sahp-ID-1
2436,150288_leakDA-ID-1,Other,3,150288_leakDA-ID-1;223649_leakDA-ID-2;247968_leakDA-ID-1
2441,223649_h-ID-2,Other,2,223649_h-ID-2;247968_h-ID-1
2442,223649_kaprox-ID-2,Other,2,223649_kaprox-ID-2;247968_kaprox-ID-1
2443,223649_kdrca1-ID-2,Other,2,223649_kdrca1-ID-2;247968_kdrca1-ID-1
2449,223649_cagk-ID-2,Other,1,223649_cagk-ID-2
2450,223649_cacumm-ID-2,Other,1,223649_cacumm-ID-2
2451,223649_h-ID-4,Other,1,223649_h-ID-4
2454,223649_KahpM95-ID-2,Other,1,223649_KahpM95-ID-2
2458,267357_nmdasyn-ID-1,Other,1,267357_nmdasyn-ID-1
2459,267357_SecondThreshold-ID-1,Other,1,267357_SecondThreshold-ID-1
2460,267357_newleak-ID-1,Other,1,267357_newleak-ID-1
2461,267357_newcachan-ID-1,Other,1,267357_newcachan-ID-1
2462,267357_newhh3-ID-1,Other,1,267357_newhh3-ID-1
2463,267357_newkca-ID-1,Other,1,267357_newkca-ID-1
2464,267357_pump-ID-1,Other,1,267357_pump-ID-1
2465,267357_nabalan-ID-1,Other,1,267357_nabalan-ID-1
2466,267357_cabal-ID-1,Other,1,267357_cabal-ID-1
2467,267357_Ierg-ID-1,Other,1,267357_Ierg-ID-1
2472,146030_Ca_mit_conc_ChannelML-ID-1,Other,1,146030_Ca_mit_conc_ChannelML-ID-1
2476,146030_SynForRndSpike-ID-1,Other,1,146030_SynForRndSpike-ID-1
2477,146030_CurrentClampExt-ID-1,Other,1,146030_CurrentClampExt-ID-1
2478,146030_AMPA-ID-1,Other,1,146030_AMPA-ID-1
2479,146030_LeakConductance-ID-1,Other,1,146030_LeakConductance-ID-1
2481,244922_nahh-ID-1,Other,1,244922_nahh-ID-1
2482,244922_can2-ID-1,Other,1,244922_can2-ID-1
2483,244922_minmax-ID-1,Other,1,244922_minmax-ID-1
2484,244922_kdr-ID-1,Other,1,244922_kdr-ID-1
2485,244922_ghkampaC-ID-1,Other,1,244922_ghkampaC-ID-1
2486,244922_stp-ID-1,Other,1,244922_stp-ID-1
2487,244922_pulses-ID-1,Other,1,244922_pulses-ID-1
2488,244922_cal4-ID-1,Other,1,244922_cal4-ID-1
2489,244922_kadist-ID-1,Other,1,244922_kadist-ID-1
2490,244922_cal2-ID-1,Other,1,244922_cal2-ID-1
2491,94321_Isin-ID-1,Other,1,94321_Isin-ID-1
2492,94321_Izap-ID-1,Other,1,94321_Izap-ID-1
2495,143671_Gfluctdv-ID-1,Other,4,143671_Gfluctdv-ID-1;183949_Gfluctdv-ID-1;217882_Gfluctdv-ID-1;239582_Gfluctdv-ID-1
2501,123453_Caint-ID-1,Other,1,123453_Caint-ID-1
2502,123453_VSFP23M3-ID-1,Other,1,123453_VSFP23M3-ID-1
2504,123453_leak-ID-1,Other,1,123453_leak-ID-1
2506,123453_VSFP31M3-ID-1,Other,1,123453_VSFP31M3-ID-1
2507,260971_ProbAMPANMDA2groupdet-ID-1,Other,1,260971_ProbAMPANMDA2groupdet-ID-1
2508,260971_ProbAMPANMDA_EMS-ID-1,Other,1,260971_ProbAMPANMDA_EMS-ID-1
2509,260971_ProbAMPANMDA2group-ID-1,Other,1,260971_ProbAMPANMDA2group-ID-1
2510,260971_ProbAMPANMDA_EMS_groupdet-ID-1,Other,1,260971_ProbAMPANMDA_EMS_groupdet-ID-1
2511,260971_ProbAMPANMDA_EMS_group-ID-1,Other,1,260971_ProbAMPANMDA_EMS_group-ID-1
2512,260971_ProbGABAAB_EMS_group-ID-1,Other,1,260971_ProbGABAAB_EMS_group-ID-1
2513,260971_ProbGABAAB_EMS-ID-1,Other,1,260971_ProbGABAAB_EMS-ID-1
2514,260971_ProbAMPANMDA2-ID-1,Other,1,260971_ProbAMPANMDA2-ID-1
2515,260971_ProbAMPANMDA_EMST-ID-1,Other,1,260971_ProbAMPANMDA_EMST-ID-1
2516,150538_cad2-ID-1,Other,1,150538_cad2-ID-1
2519,150538_GABABsyn-ID-1,Other,1,150538_GABABsyn-ID-1
2520,150538_NMDAr-ID-1,Other,1,150538_NMDAr-ID-1
2524,136715_nadifl-ID-1,Other,1,136715_nadifl-ID-1
2531,267508_chan_CaL13-ID-1,Other,1,267508_chan_CaL13-ID-1
2532,267508_chan_KDR-ID-1,Other,1,267508_chan_KDR-ID-1
2533,267508_chan_CaL12-ID-1,Other,1,267508_chan_CaL12-ID-1
2534,267508_NMDA-ID-1,Other,1,267508_NMDA-ID-1
2535,267508_chan_CaT-ID-1,Other,1,267508_chan_CaT-ID-1
2536,267508_chan_Cadyn-ID-1,Other,1,267508_chan_Cadyn-ID-1
2537,267508_chan_CaR-ID-1,Other,1,267508_chan_CaR-ID-1
2538,267508_chan_CaKdyn-ID-1,Other,1,267508_chan_CaKdyn-ID-1
2539,267508_chan_CaQ-ID-1,Other,1,267508_chan_CaQ-ID-1
2540,267508_chan_hBKKCa-ID-1,Other,1,267508_chan_hBKKCa-ID-1
2541,267508_chan_CaN-ID-1,Other,1,267508_chan_CaN-ID-1
2542,267508_AMPA-ID-1,Other,1,267508_AMPA-ID-1
2543,230861_noisesyn-ID-1,Other,1,230861_noisesyn-ID-1
2544,182134_halfgap-ID-1,Other,2,182134_halfgap-ID-1;230861_halfgap-ID-1
2545,239145_vecevent-ID-1,Other,3,239145_vecevent-ID-1;262670_vecevent-ID-1;266871_vecevent-ID-1
2546,150446_Ipulse3-ID-1,Other,2,150446_Ipulse3-ID-1;266871_ipulse3-ID-1
2547,9888_stock-ID-1,Other,1,9888_stock-ID-1
2548,144538_stats-ID-1,Other,1,144538_stats-ID-1
2549,144538_infot-ID-1,Other,1,144538_infot-ID-1
2550,144538_intfsw-ID-1,Other,1,144538_intfsw-ID-1
2551,144538_updown-ID-1,Other,1,144538_updown-ID-1
2552,144538_vecst-ID-1,Other,1,144538_vecst-ID-1
2553,144538_misc-ID-1,Other,1,144538_misc-ID-1
2554,144538_intf6_-ID-1,Other,1,144538_intf6_-ID-1
2555,144538_drspk-ID-1,Other,3,144538_drspk-ID-1;150245_drspk-ID-1;183014_drspk-ID-1
2559,139150_linsyn-ID-1,Other,1,139150_linsyn-ID-1
2560,139150_glutamate-ID-1,Other,1,139150_glutamate-ID-1
2561,139150_inhib-ID-1,Other,1,139150_inhib-ID-1
2562,128446_Nmda-ID-1,Other,1,128446_Nmda-ID-1
2563,128446_Ampa-ID-1,Other,1,128446_Ampa-ID-1
2564,128446_pregen2-ID-1,Other,1,128446_pregen2-ID-1
2565,247968_xtra_imemrec-ID-1,Other,1,247968_xtra_imemrec-ID-1
2566,247968_pyrD2interD_STFD-ID-1,Other,1,247968_pyrD2interD_STFD-ID-1
2567,21329_gap-ID-1,Other,2,21329_gap-ID-1;247968_gap-ID-1
2568,247968_vecevent-ID-1,Other,1,247968_vecevent-ID-1
2569,247968_capool-ID-1,Other,1,247968_capool-ID-1
2570,247968_Gfluct_new_inh-ID-1,Other,1,247968_Gfluct_new_inh-ID-1
2571,247968_interD2pyrD_STFD_new-ID-1,Other,1,247968_interD2pyrD_STFD_new-ID-1
2572,247968_interD2interD_STFD_new-ID-1,Other,1,247968_interD2interD_STFD_new-ID-1
2573,247968_kadist-ID-1,Other,1,247968_kadist-ID-1
2574,247968_bg2pyr-ID-1,Other,1,247968_bg2pyr-ID-1
2575,247968_Gfluct_new_exc-ID-1,Other,1,247968_Gfluct_new_exc-ID-1
2576,247968_pyrD2pyrD_STFD_new-ID-1,Other,1,247968_pyrD2pyrD_STFD_new-ID-1
2577,247968_halfgap-ID-1,Other,1,247968_halfgap-ID-1
2578,247968_xtra-ID-1,Other,1,247968_xtra-ID-1
2585,222359_exp2syn_depress-ID-1,Other,1,222359_exp2syn_depress-ID-1
2587,151825_cad-ID-1,Other,1,151825_cad-ID-1
2595,262670_naf_wustenberg-ID-1,Other,1,262670_naf_wustenberg-ID-1
2596,262670_ka_wustenberg-ID-1,Other,1,262670_ka_wustenberg-ID-1
2597,262670_gradedsyn-ID-1,Other,1,262670_gradedsyn-ID-1
2598,262670_kst_wustenberg-ID-1,Other,1,262670_kst_wustenberg-ID-1
2599,262670_izhigs-ID-1,Other,1,262670_izhigs-ID-1
2600,262670_nas_wustenberg-ID-1,Other,1,262670_nas_wustenberg-ID-1
2601,262670_kv_wustenberg-ID-1,Other,1,262670_kv_wustenberg-ID-1
2605,19022_basket_syn-ID-1,Other,4,19022_basket_syn-ID-1;3801_basket_syn-ID-1;64195_syn-ID-1;168148_syn-ID-1
2611,124043_glutamate-ID-1,Other,2,124043_glutamate-ID-1;180373_glutamate-ID-1
2612,124043_cad2-ID-1,Other,1,124043_cad2-ID-1
2615,266823_cldif_CA3_NKCC1_HCO3-ID-8,Other,19,266823_cldif_CA3_NKCC1_HCO3-ID-8;266823_cldif_CA3_NKCC1_HCO3-ID-14;266823_cldif_CA3_NKCC1_HCO3-ID-7;266823_cldif_CA3_NKCC1_HCO3-ID-13;266823_cldif_CA3_NKCC1_HCO3-ID-5;266823_cldif_CA3_NKCC1_HCO3-ID-9;266823_cldif_CA3_NKCC1_HCO3-ID-4;266823_cldif_CA3_NKCC1_HCO3-ID-17;266823_cldif_CA3_NKCC1_HCO3-ID-3;266823_cldif_CA3_NKCC1_HCO3-ID-2;266823_cldif_CA3_NKCC1_HCO3-ID-10;266823_cldif_CA3_NKCC1_HCO3-ID-11;266823_cldif_CA3_NKCC1_HCO3-ID-19;266823_cldif_CA3_NKCC1_HCO3-ID-18;266823_cldif_CA3_NKCC1_HCO3-ID-15;266823_cldif_CA3_NKCC1_HCO3-ID-1;266823_cldif_CA3_NKCC1_HCO3-ID-6;266823_cldif_CA3_NKCC1_HCO3-ID-16;266823_cldif_CA3_NKCC1_HCO3-ID-12
2616,253369_gabaA_Cl_HCO3-ID-4,Other,34,253369_gabaA_Cl_HCO3-ID-4;253369_gabaA_Cl_HCO3-ID-13;253369_gabaA_Cl_HCO3-ID-6;253369_gabaA_Cl_HCO3-ID-9;253369_gabaA_Cl_HCO3-ID-14;253369_gabaA_Cl_HCO3-ID-2;253369_gabaA_Cl_HCO3-ID-8;253369_gabaA_Cl_HCO3-ID-3;253369_gabaA_Cl_HCO3-ID-1;253369_gabaA_Cl_HCO3-ID-12;253369_gabaA_Cl_HCO3-ID-5;253369_gabaA_Cl_HCO3-ID-7;253369_gabaA_Cl_HCO3-ID-10;253369_gabaA_Cl_HCO3-ID-11;266811_gabaA_Cl_HCO3-ID-1;266823_gabaA_Cl_HCO3-ID-18;266823_gabaA_Cl_HCO3-ID-16;266823_gabaA_Cl_HCO3-ID-2;266823_gabaA_Cl_HCO3-ID-11;266823_gabaA_Cl_HCO3-ID-14;266823_gabaA_Cl_HCO3-ID-19;266823_gabaA_Cl_HCO3-ID-8;266823_gabaA_Cl_HCO3-ID-6;266823_gabaA_Cl_HCO3-ID-7;266823_gabaA_Cl_HCO3-ID-5;266823_gabaA_Cl_HCO3-ID-9;266823_gabaA_Cl_HCO3-ID-13;266823_gabaA_Cl_HCO3-ID-10;266823_gabaA_Cl_HCO3-ID-4;266823_gabaA_Cl_HCO3-ID-3;266823_gabaA_Cl_HCO3-ID-12;266823_gabaA_Cl_HCO3-ID-1;266823_gabaA_Cl_HCO3-ID-17;266823_gabaA_Cl_HCO3-ID-15
2617,266811_tonic-ID-1,Other,3,266811_tonic-ID-1;266823_tonic-ID-1;266823_tonic-ID-2
2619,267106_nmdaSyn-ID-1,Other,1,267106_nmdaSyn-ID-1
2620,258946_exc-ID-1,Other,3,258946_exc-ID-1;258867_exc-ID-1;267106_exc-ID-1
2621,267106_K_Tst-ID-1,Other,1,267106_K_Tst-ID-1
2622,267106_na8st-ID-1,Other,1,267106_na8st-ID-1
2623,267106_na8stX-ID-1,Other,1,267106_na8stX-ID-1
2624,258946_inh-ID-1,Other,2,258946_inh-ID-1;267106_inh-ID-1
2625,267106_K_Pst-ID-1,Other,1,267106_K_Pst-ID-1
2629,195666_LGMD_hcn-ID-1,Other,3,195666_LGMD_hcn-ID-1;256024_LGMD_hcn-ID-1;267594_LGMD_hcn-ID-1
2630,195666_chirp-ID-1,Other,1,195666_chirp-ID-1
2631,195666_LGMD_IM-ID-1,Other,1,195666_LGMD_IM-ID-1
2632,195666_LGMD_cAMP-ID-1,Other,3,195666_LGMD_cAMP-ID-1;256024_LGMD_cAMP-ID-1;267594_LGMD_cAMP-ID-1
2633,195666_LGMD_NaP-ID-1,Other,1,195666_LGMD_NaP-ID-1
2634,195666_LGMD_CaL-ID-1,Other,3,195666_LGMD_CaL-ID-1;256024_LGMD_CaL-ID-1;267594_LGMD_CaL-ID-1
2635,195666_sEPSP-ID-1,Other,1,195666_sEPSP-ID-1
2636,195666_LGMD_KdrF-ID-1,Other,1,195666_LGMD_KdrF-ID-1
2637,195666_cdp-ID-1,Other,3,195666_cdp-ID-1;256024_cdp-ID-1;267594_cdp-ID-1
2638,195666_LGMD_KD_ca3-ID-1,Other,1,195666_LGMD_KD_ca3-ID-1
2639,195666_AlphaSynapseCa-ID-1,Other,3,195666_AlphaSynapseCa-ID-1;256024_AlphaSynapseCa-ID-1;267594_AlphaSynapseCa-ID-1
2640,195666_LGMD_Ca-ID-1,Other,3,195666_LGMD_Ca-ID-1;256024_LGMD_Ca-ID-1;267594_LGMD_Ca-ID-1
2641,195666_LGMD_KCa-ID-1,Other,1,195666_LGMD_KCa-ID-1
2642,195666_LGMD_CaT-ID-1,Other,1,195666_LGMD_CaT-ID-1
2643,195666_LGMD_HH_Kdr-ID-1,Other,1,195666_LGMD_HH_Kdr-ID-1
2644,195666_LGMD_Na-ID-1,Other,1,195666_LGMD_Na-ID-1
2645,195666_LGMD_Ih2-ID-1,Other,1,195666_LGMD_Ih2-ID-1
2646,17663_capump-ID-1,Other,4,17663_capump-ID-1;53965_capump-ID-3;53965_capump-ID-2;53965_capump-ID-1
2648,259261_gabaASyn-ID-1,Other,2,259261_gabaASyn-ID-1;267596_gabaASyn-ID-1
2649,259261_ampaSyn-ID-1,Other,2,259261_ampaSyn-ID-1;267596_ampaSyn-ID-1
2650,185858_misc-ID-1,Other,1,185858_misc-ID-1
2652,114685_PARAK75-ID-2,Other,2,114685_PARAK75-ID-2;114685_PARAK75-ID-1
2653,114685_AXNODE75-ID-2,Other,2,114685_AXNODE75-ID-2;114685_AXNODE75-ID-1
2658,114685_gpi-ID-1,Other,1,114685_gpi-ID-1
2660,114685_cacum-ID-1,Other,1,114685_cacum-ID-1
2663,266848_h-ID-1,Other,1,266848_h-ID-1
2665,267509_ACC_IB-ID-1,Other,1,267509_ACC_IB-ID-1
2666,267509_A1_RS-ID-1,Other,1,267509_A1_RS-ID-1
2667,267509_IT-ID-1,Other,1,267509_IT-ID-1
2668,267509_gaba-ID-1,Other,1,267509_gaba-ID-1
2669,267509_HCN1r-ID-1,Other,1,267509_HCN1r-ID-1
2670,267509_ACC_RS-ID-1,Other,1,267509_ACC_RS-ID-1
2671,267509_A1_IB-ID-1,Other,1,267509_A1_IB-ID-1
2672,151282_stats-ID-1,Other,1,151282_stats-ID-1
2673,151282_ihstatic-ID-1,Other,2,151282_ihstatic-ID-1;258738_ihstatic-ID-1
2677,249404_nacurrent-ID-1,Other,1,249404_nacurrent-ID-1
2680,154732_cad-ID-1,Other,1,154732_cad-ID-1
2681,154732_distca-ID-1,Other,1,154732_distca-ID-1
2684,3511_mcn1-ID-1,Other,1,3511_mcn1-ID-1
2685,3511_int1s-ID-1,Other,1,3511_int1s-ID-1
2686,3511_gap-ID-1,Other,1,3511_gap-ID-1
2687,3511_int1-ID-1,Other,1,3511_int1-ID-1
2688,3511_int1_lg-ID-1,Other,1,3511_int1_lg-ID-1
2689,3511_mcn1_int1-ID-1,Other,1,3511_mcn1_int1-ID-1
2690,3511_mcn1_lg-ID-1,Other,1,3511_mcn1_lg-ID-1
2691,3511_lg_int1-ID-1,Other,1,3511_lg_int1-ID-1
2692,3511_lg_mcn1-ID-1,Other,1,3511_lg_mcn1-ID-1
2693,3511_pass-ID-1,Other,1,3511_pass-ID-1
2694,3511_lg-ID-1,Other,1,3511_lg-ID-1
2695,3511_gapvdep-ID-1,Other,1,3511_gapvdep-ID-1
2696,52034_glu-ID-1,Other,1,52034_glu-ID-1
2697,52034_seed-ID-1,Other,1,52034_seed-ID-1
2698,52034_noise-ID-1,Other,1,52034_noise-ID-1
2699,52034_NMDA-ID-1,Other,1,52034_NMDA-ID-1
2700,52034_holt_rnd-ID-1,Other,1,52034_holt_rnd-ID-1
2703,52034_holt_alphasyn-ID-1,Other,1,52034_holt_alphasyn-ID-1
2705,52034_precall-ID-1,Other,1,52034_precall-ID-1
2707,52034_cadecay-ID-1,Other,1,52034_cadecay-ID-1
2708,52034_AMPA-ID-1,Other,1,52034_AMPA-ID-1
2709,52034_fpoisson_generator-ID-1,Other,1,52034_fpoisson_generator-ID-1
2710,52034_GABAb-ID-1,Other,1,52034_GABAb-ID-1
2712,52034_dpresyn-ID-1,Other,2,52034_dpresyn-ID-1;113732_dpresyn-ID-1
2713,52034_GABAa-ID-1,Other,1,52034_GABAa-ID-1
2714,52034_pregen-ID-1,Other,1,52034_pregen-ID-1
2715,105507_stats-ID-1,Other,1,105507_stats-ID-1
2716,105507_vecst-ID-1,Other,1,105507_vecst-ID-1
2717,105507_misc-ID-1,Other,1,105507_misc-ID-1
2718,105507_intf_-ID-1,Other,1,105507_intf_-ID-1
2719,19591_naleak-ID-1,Other,1,19591_naleak-ID-1
2723,19591_nacaexch-ID-1,Other,1,19591_nacaexch-ID-1
2726,19591_cagrcdifus-ID-1,Other,1,19591_cagrcdifus-ID-1
2729,253369_VDpas-ID-4,Other,14,253369_VDpas-ID-4;253369_VDpas-ID-10;253369_VDpas-ID-6;253369_VDpas-ID-7;253369_VDpas-ID-3;253369_VDpas-ID-9;253369_VDpas-ID-11;253369_VDpas-ID-1;253369_VDpas-ID-2;253369_VDpas-ID-8;253369_VDpas-ID-12;253369_VDpas-ID-14;253369_VDpas-ID-13;253369_VDpas-ID-5
2730,253369_cldif_CA3-ID-1,Other,4,253369_cldif_CA3-ID-1;253369_cldif_CA3-ID-4;253369_cldif_CA3-ID-2;253369_cldif_CA3-ID-3
2731,253369_cldif_CA3_NKCC1_HCO3-ID-6,Other,15,253369_cldif_CA3_NKCC1_HCO3-ID-6;253369_cldif_CA3_NKCC1_HCO3-ID-9;253369_cldif_CA3_NKCC1_HCO3-ID-7;253369_cldif_CA3_NKCC1_HCO3-ID-5;253369_cldif_CA3_NKCC1_HCO3-ID-13;253369_cldif_CA3_NKCC1_HCO3-ID-11;253369_cldif_CA3_NKCC1_HCO3-ID-8;253369_cldif_CA3_NKCC1_HCO3-ID-4;253369_cldif_CA3_NKCC1_HCO3-ID-14;253369_cldif_CA3_NKCC1_HCO3-ID-12;253369_cldif_CA3_NKCC1_HCO3-ID-3;253369_cldif_CA3_NKCC1_HCO3-ID-2;253369_cldif_CA3_NKCC1_HCO3-ID-1;253369_cldif_CA3_NKCC1_HCO3-ID-10;266811_cldif_CA3_NKCC1_HCO3-ID-1
2733,3793_glusyn-ID-1,Other,1,3793_glusyn-ID-1
2734,3793_inhisyn-ID-1,Other,1,3793_inhisyn-ID-1
2737,235769_module1_2-ID-4,Other,4,235769_module1_2-ID-4;235769_module1_2-ID-3;235769_module1_2-ID-2;235769_module1_2-ID-1
2738,235769_mStepSyn-ID-1,Other,1,235769_mStepSyn-ID-1
2739,235769_mStepIClamp-ID-1,Other,1,235769_mStepIClamp-ID-1
2741,266802_0_nmda-ID-2,Other,6,266802_0_nmda-ID-2;266802_0_nmda-ID-1;266802_0_nmda-ID-4;266802_0_nmda-ID-6;266802_0_nmda-ID-5;266802_nmda-ID-1
2743,266802_0_syn_g-ID-1,Other,2,266802_0_syn_g-ID-1;266802_0_syn_g-ID-6
